type,query,result,source_num,count-example,down_links,count-example-num,time,holds_policies,holds_not_policies,unknown_policies
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^nodeid7$|^nodeid38$|^venezuela$|^nodeid22$|^nodeid50$|^nodeid44$|^nodeid8$|^nodeid49$|^nodeid46$|^antigua$|^nodeid39$|^stmartin$|^nodeid60$|^nodeid33$|^usa$|^nodeid17$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^puertorico$|^costarica$|^stcroix$|^nodeid28$|^nodeid9$|^grenada$|^nodeid13$|^nodeid58$|^curacao$|^nodeid24$|^nodeid56$|^turksandcaicos$|^stvincent$|^dominica$|^guadeloupe$|^nodeid26$|^nodeid15$|^jamaica$|^nodeid31$|^belize$|^nodeid59$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nodeid0$|^nicaragua$|^nodeid34$|^mexico$|^nodeid67$;FinalNodeRegex:nodeid41;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.188361883163452,560,3955,8129
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^nodeid7$|^nodeid22$|^nodeid50$|^nodeid38$|^venezuela$|^nodeid44$|^antigua$|^nodeid49$|^nodeid46$|^nodeid39$|^stmartin$|^nodeid60$|^nodeid33$|^usa$|^nodeid17$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^puertorico$|^costarica$|^nodeid28$|^stcroix$|^nodeid8$|^nodeid13$|^nodeid58$|^grenada$|^curacao$|^dominica$|^nodeid56$|^turksandcaicos$|^stvincent$|^nodeid0$|^nodeid41$|^nodeid26$|^nodeid15$|^nodeid31$|^belize$|^nodeid59$|^jamaica$|^guadeloupe$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nicaragua$|^nodeid34$|^mexico$|^nodeid9$|^nodeid67$;FinalNodeRegex:nodeid24;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.4358129501342773,616,3955,8073
reachability,Type:reachability;IngressNodeRegex:^columbia$|^nodeid45$|^nodeid7$|^venezuela$|^nodeid22$|^nodeid38$|^nodeid50$|^nodeid44$|^nodeid8$|^nodeid49$|^nodeid46$|^antigua$|^nodeid39$|^stmartin$|^nodeid60$|^nodeid33$|^nodeid17$|^usa$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^nodeid13$|^puertorico$|^costarica$|^nodeid28$|^stcroix$|^nodeid9$|^grenada$|^nodeid58$|^curacao$|^nodeid24$|^nodeid56$|^turksandcaicos$|^stvincent$|^nodeid41$|^dominica$|^nodeid0$|^guadeloupe$|^nodeid26$|^jamaica$|^nodeid31$|^belize$|^nodeid59$|^nodeid15$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nicaragua$|^nodeid34$|^mexico$|^nodeid67$;FinalNodeRegex:honduras;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.1663026809692383,672,3955,8017
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^nodeid7$|^venezuela$|^nodeid22$|^nodeid38$|^nodeid50$|^nodeid8$|^nodeid46$|^antigua$|^nodeid49$|^nodeid39$|^stmartin$|^nodeid60$|^nodeid33$|^nodeid17$|^usa$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^puertorico$|^costarica$|^stcroix$|^nodeid28$|^nodeid9$|^grenada$|^nodeid13$|^nodeid58$|^curacao$|^nodeid24$|^nodeid56$|^turksandcaicos$|^stvincent$|^nodeid41$|^dominica$|^guadeloupe$|^nodeid26$|^nodeid15$|^jamaica$|^nodeid31$|^belize$|^nodeid59$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nodeid0$|^nicaragua$|^nodeid34$|^mexico$|^nodeid67$;FinalNodeRegex:nodeid44;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.280061960220337,728,3955,7961
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid7$|^venezuela$|^nodeid22$|^nodeid38$|^nodeid50$|^nodeid44$|^nodeid8$|^nodeid49$|^nodeid46$|^antigua$|^nodeid39$|^stmartin$|^nodeid60$|^nodeid33$|^nodeid17$|^usa$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^puertorico$|^costarica$|^stcroix$|^nodeid28$|^nodeid9$|^grenada$|^nodeid13$|^nodeid58$|^curacao$|^nodeid24$|^nodeid56$|^turksandcaicos$|^stvincent$|^nodeid41$|^dominica$|^nodeid0$|^nodeid26$|^nodeid15$|^jamaica$|^nodeid31$|^belize$|^nodeid59$|^guadeloupe$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nicaragua$|^nodeid34$|^mexico$|^nodeid67$;FinalNodeRegex:nodeid45;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.3944997787475586,784,3955,7905
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^nodeid7$|^venezuela$|^nodeid22$|^nodeid38$|^nodeid50$|^nodeid44$|^nodeid8$|^nodeid49$|^antigua$|^nodeid39$|^stmartin$|^nodeid60$|^nodeid33$|^nodeid17$|^usa$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^nodeid13$|^puertorico$|^costarica$|^stcroix$|^nodeid28$|^nodeid9$|^grenada$|^nodeid58$|^curacao$|^nodeid0$|^nodeid56$|^turksandcaicos$|^stvincent$|^nodeid41$|^nodeid24$|^dominica$|^guadeloupe$|^nodeid26$|^nodeid15$|^jamaica$|^nodeid31$|^belize$|^nodeid59$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nicaragua$|^nodeid34$|^mexico$|^nodeid67$;FinalNodeRegex:nodeid46;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.319958209991455,840,3955,7849
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^grenada$|^nodeid7$|^nodeid22$|^nodeid38$|^nodeid50$|^venezuela$|^nodeid44$|^antigua$|^nodeid46$|^nodeid49$|^nodeid39$|^nodeid60$|^nodeid33$|^nodeid17$|^usa$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^puertorico$|^costarica$|^nodeid8$|^stcroix$|^nodeid28$|^nodeid13$|^nodeid58$|^curacao$|^nodeid24$|^nodeid56$|^turksandcaicos$|^stvincent$|^nodeid0$|^nodeid41$|^dominica$|^guadeloupe$|^nodeid26$|^nodeid15$|^nodeid31$|^belize$|^nodeid59$|^jamaica$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nicaragua$|^nodeid34$|^mexico$|^nodeid9$|^nodeid67$;FinalNodeRegex:stmartin;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.022207736968994,896,3955,7793
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^nodeid7$|^venezuela$|^nodeid22$|^nodeid38$|^nodeid50$|^nodeid44$|^nodeid8$|^nodeid49$|^nodeid46$|^antigua$|^nodeid39$|^stmartin$|^nodeid33$|^nodeid17$|^usa$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^nodeid13$|^puertorico$|^costarica$|^stcroix$|^nodeid28$|^nodeid9$|^grenada$|^nodeid58$|^curacao$|^nodeid24$|^nodeid56$|^turksandcaicos$|^stvincent$|^nodeid41$|^dominica$|^nodeid0$|^guadeloupe$|^nodeid26$|^jamaica$|^nodeid31$|^belize$|^nodeid59$|^nodeid15$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nicaragua$|^nodeid34$|^mexico$|^nodeid67$;FinalNodeRegex:nodeid60;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.4716904163360596,952,3955,7737
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^nodeid7$|^nodeid22$|^nodeid38$|^nodeid50$|^antigua$|^nodeid44$|^venezuela$|^nodeid46$|^nodeid49$|^nodeid39$|^nodeid41$|^stmartin$|^nodeid60$|^nodeid33$|^nodeid17$|^usa$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^puertorico$|^costarica$|^nodeid8$|^nodeid28$|^stcroix$|^nodeid13$|^nodeid58$|^grenada$|^curacao$|^nodeid24$|^nodeid56$|^turksandcaicos$|^stvincent$|^nodeid0$|^dominica$|^nodeid26$|^nodeid15$|^nodeid31$|^belize$|^nodeid59$|^jamaica$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nicaragua$|^nodeid34$|^mexico$|^nodeid9$|^nodeid67$;FinalNodeRegex:guadeloupe;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.0681381225585938,1008,3955,7681
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^nodeid7$|^venezuela$|^nodeid22$|^nodeid38$|^nodeid50$|^nodeid44$|^nodeid8$|^nodeid49$|^nodeid46$|^antigua$|^nodeid39$|^stmartin$|^nodeid60$|^nodeid33$|^nodeid17$|^usa$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^nodeid13$|^puertorico$|^costarica$|^stcroix$|^nodeid28$|^nodeid9$|^grenada$|^nodeid58$|^curacao$|^nodeid0$|^nodeid56$|^turksandcaicos$|^stvincent$|^nodeid41$|^nodeid24$|^dominica$|^guadeloupe$|^nodeid26$|^jamaica$|^nodeid31$|^belize$|^nodeid59$|^nodeid15$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nicaragua$|^nodeid34$|^mexico$;FinalNodeRegex:nodeid67;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.508687734603882,1064,3955,7625
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^nodeid7$|^nodeid22$|^nodeid50$|^nodeid38$|^venezuela$|^nodeid44$|^antigua$|^nodeid49$|^nodeid46$|^nodeid39$|^stmartin$|^nodeid60$|^nodeid33$|^nodeid17$|^usa$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^puertorico$|^costarica$|^nodeid28$|^stcroix$|^nodeid8$|^nodeid13$|^nodeid58$|^curacao$|^nodeid24$|^dominica$|^nodeid56$|^turksandcaicos$|^stvincent$|^nodeid0$|^nodeid41$|^nodeid26$|^nodeid15$|^nodeid31$|^belize$|^nodeid59$|^jamaica$|^guadeloupe$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nicaragua$|^nodeid34$|^mexico$|^nodeid9$|^nodeid67$;FinalNodeRegex:grenada;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.051213264465332,1120,3955,7569
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^nodeid7$|^nodeid38$|^nodeid22$|^nodeid50$|^nodeid44$|^venezuela$|^nodeid46$|^nodeid49$|^nodeid39$|^stmartin$|^nodeid60$|^nodeid33$|^usa$|^nodeid17$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^puertorico$|^costarica$|^nodeid8$|^stcroix$|^nodeid28$|^nodeid13$|^nodeid58$|^grenada$|^curacao$|^nodeid24$|^nodeid56$|^dominica$|^stvincent$|^turksandcaicos$|^nodeid0$|^guadeloupe$|^nodeid41$|^nodeid26$|^nodeid15$|^nodeid31$|^belize$|^nodeid59$|^jamaica$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nicaragua$|^nodeid34$|^mexico$|^nodeid9$|^nodeid67$;FinalNodeRegex:antigua;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.6686248779296875,1176,3955,7513
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^nodeid7$|^venezuela$|^nodeid22$|^nodeid38$|^nodeid50$|^nodeid44$|^nodeid8$|^nodeid49$|^nodeid46$|^antigua$|^nodeid39$|^stmartin$|^nodeid60$|^nodeid33$|^nodeid17$|^usa$|^panama$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^nodeid13$|^puertorico$|^costarica$|^stcroix$|^nodeid28$|^nodeid9$|^grenada$|^nodeid58$|^curacao$|^nodeid24$|^nodeid56$|^turksandcaicos$|^stvincent$|^nodeid41$|^dominica$|^guadeloupe$|^nodeid0$|^nodeid26$|^jamaica$|^nodeid31$|^belize$|^nodeid59$|^nodeid15$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nicaragua$|^nodeid34$|^mexico$|^nodeid67$;FinalNodeRegex:nodeid69;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.11112642288208,1232,3955,7457
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^nodeid7$|^venezuela$|^nodeid22$|^nodeid38$|^nodeid50$|^nodeid44$|^nodeid8$|^nodeid49$|^nodeid46$|^antigua$|^nodeid39$|^stmartin$|^nodeid60$|^nodeid33$|^nodeid17$|^usa$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^puertorico$|^costarica$|^nodeid28$|^stcroix$|^nodeid9$|^grenada$|^nodeid13$|^nodeid58$|^curacao$|^nodeid24$|^nodeid56$|^turksandcaicos$|^stvincent$|^nodeid41$|^dominica$|^guadeloupe$|^nodeid26$|^nodeid15$|^jamaica$|^nodeid31$|^belize$|^nodeid59$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nodeid0$|^nicaragua$|^nodeid34$|^nodeid67$;FinalNodeRegex:mexico;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.262929916381836,1288,3955,7401
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^nodeid7$|^nodeid38$|^nodeid22$|^nodeid50$|^nodeid8$|^nodeid44$|^venezuela$|^nodeid49$|^nodeid46$|^antigua$|^nodeid39$|^stmartin$|^nodeid60$|^nodeid33$|^nodeid17$|^usa$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^puertorico$|^costarica$|^stcroix$|^nodeid28$|^nodeid9$|^grenada$|^nodeid13$|^nodeid58$|^curacao$|^nodeid24$|^nodeid56$|^stvincent$|^nodeid41$|^dominica$|^nodeid0$|^nodeid26$|^nodeid15$|^nodeid31$|^belize$|^nodeid59$|^jamaica$|^guadeloupe$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nicaragua$|^nodeid34$|^mexico$|^nodeid67$;FinalNodeRegex:turksandcaicos;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.2963969707489014,1344,3955,7345
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^nodeid7$|^venezuela$|^nodeid22$|^nodeid38$|^nodeid50$|^nodeid44$|^nodeid8$|^nodeid49$|^nodeid46$|^antigua$|^nodeid39$|^stmartin$|^nodeid60$|^nodeid33$|^usa$|^nodeid17$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^puertorico$|^nodeid58$|^costarica$|^stcroix$|^nodeid28$|^nodeid9$|^grenada$|^nodeid13$|^curacao$|^nodeid0$|^nodeid56$|^turksandcaicos$|^stvincent$|^nodeid41$|^nodeid24$|^dominica$|^guadeloupe$|^nodeid26$|^nodeid15$|^jamaica$|^nodeid31$|^belize$|^nodeid59$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nicaragua$|^nodeid34$|^mexico$|^nodeid67$;FinalNodeRegex:nodeid1;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.2912113666534424,1400,3955,7289
reachability,Type:reachability;IngressNodeRegex:^honduras$|^columbia$|^nodeid45$|^nodeid7$|^nodeid38$|^nodeid22$|^nodeid50$|^venezuela$|^nodeid44$|^nodeid8$|^nodeid49$|^nodeid46$|^antigua$|^nodeid39$|^stmartin$|^nodeid60$|^nodeid33$|^usa$|^nodeid17$|^panama$|^nodeid69$|^martinique$|^bahamas$|^dominicanrepublic$|^nodeid27$|^nodeid32$|^nodeid1$|^puertorico$|^costarica$|^stcroix$|^nodeid28$|^nodeid9$|^grenada$|^nodeid13$|^nodeid58$|^curacao$|^nodeid24$|^nodeid56$|^turksandcaicos$|^stvincent$|^nodeid41$|^dominica$|^guadeloupe$|^nodeid26$|^nodeid15$|^nodeid31$|^belize$|^nodeid59$|^trinidadandtobago$|^nodeid29$|^stkittsnevis$|^nodeid0$|^nicaragua$|^nodeid34$|^mexico$|^nodeid67$;FinalNodeRegex:jamaica;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,3.092107057571411,1456,3955,7233
